code,name,final_date,group_code,group_name,period
93027,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,31-12-2017,146,healthy-ageing,1Y
93027,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,31-12-2017,84,dementia,1Y
93027,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,31-12-2020,84,dementia,1Y
93027,Dementia (aged under 65 years) as a proportion of total dementia (all ages) per 100,31-12-2020,146,healthy-ageing,1Y
93040,Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),31-12-2019,95,end-of-life,1Y
93040,Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),31-12-2019,84,dementia,1Y
93040,Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),31-12-2020,84,dementia,1Y
93040,Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),31-12-2020,95,end-of-life,1Y
93040,Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),31-12-2018,95,end-of-life,1Y
93040,Dementia: Quality rating of residential care and nursing home beds (aged 65 years and over),31-12-2018,84,dementia,1Y
93041,Dementia: Residential care and nursing home bed capacity (aged 65 years and over),31-12-2020,84,dementia,1Y
93041,Dementia: Residential care and nursing home bed capacity (aged 65 years and over),31-12-2018,84,dementia,1Y
93041,Dementia: Residential care and nursing home bed capacity (aged 65 years and over),31-12-2019,84,dementia,1Y
93043,Dementia: Percentage of assessed residential care and nursing home beds (aged 65 years and over),31-12-2019,84,dementia,1Y
93043,Dementia: Percentage of assessed residential care and nursing home beds (aged 65 years and over),31-12-2020,84,dementia,1Y
93043,Dementia: Percentage of assessed residential care and nursing home beds (aged 65 years and over),31-12-2018,84,dementia,1Y
93074,Access to Healthy Assets & Hazards Index,31-12-2017,130,wider-determinants,1Y
93074,Access to Healthy Assets & Hazards Index,31-12-2017,146,healthy-ageing,1Y
93074,Access to Healthy Assets & Hazards Index,31-12-2016,130,wider-determinants,1Y
93074,Access to Healthy Assets & Hazards Index,31-12-2016,146,healthy-ageing,1Y
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),31-12-2018,19,public_health,1Y
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),31-12-2018,32,child-measurement,1Y
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),31-12-2019,19,public_health,1Y
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),31-12-2019,146,healthy-ageing,1Y
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),31-12-2019,32,child-measurement,1Y
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),31-12-2017,32,child-measurement,1Y
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),31-12-2016,19,public_health,1Y
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),31-12-2020,32,child-measurement,1Y
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),31-12-2018,146,healthy-ageing,1Y
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),31-12-2016,32,child-measurement,1Y
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),31-12-2017,19,public_health,1Y
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),31-12-2020,146,healthy-ageing,1Y
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),31-12-2016,146,healthy-ageing,1Y
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),31-12-2017,146,healthy-ageing,1Y
93077,Proportion of the population meeting the recommended '5-a-day' on a 'usual day' (adults),31-12-2020,19,public_health,1Y
93081,Percentage of the total resident population who are 65 and over,31-12-2020,143,local-health,1Y
93082,Percentage of the total resident population who are 25 to 64 years of age,31-12-2020,143,local-health,1Y
93083,Percentage of the total resident population who are 16 to 24 years of age,31-12-2020,143,local-health,1Y
93084,Percentage of the total resident population who are 0 to 15 years of age,31-12-2020,143,local-health,1Y
93085,Smoking status at time of delivery,31-12-2021,141,public-health-dashboard,1Y
93085,Smoking status at time of delivery,31-12-2015,19,public_health,1Y
93085,Smoking status at time of delivery,31-12-2018,26,health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2016,29,lung-conditions,1Y
93085,Smoking status at time of delivery,31-12-2013,19,public_health,1Y
93085,Smoking status at time of delivery,31-12-2019,26,health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2020,18,smoking,1Y
93085,Smoking status at time of delivery,31-12-2021,19,public_health,1Y
93085,Smoking status at time of delivery,31-12-2022,29,lung-conditions,1Y
93085,Smoking status at time of delivery,31-12-2020,26,health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2014,26,health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2017,141,public-health-dashboard,1Y
93085,Smoking status at time of delivery,31-12-2015,26,health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2015,105,child-health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2011,98,mentalhealth_jsna,1Y
93085,Smoking status at time of delivery,31-12-2015,29,lung-conditions,1Y
93085,Smoking status at time of delivery,31-12-2017,29,lung-conditions,1Y
93085,Smoking status at time of delivery,31-12-2022,19,public_health,1Y
93085,Smoking status at time of delivery,31-12-2020,98,mentalhealth_jsna,1Y
93085,Smoking status at time of delivery,31-12-2012,18,smoking,1Y
93085,Smoking status at time of delivery,31-12-2021,98,mentalhealth_jsna,1Y
93085,Smoking status at time of delivery,31-12-2018,29,lung-conditions,1Y
93085,Smoking status at time of delivery,31-12-2016,26,health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2022,26,health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2013,105,child-health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2012,98,mentalhealth_jsna,1Y
93085,Smoking status at time of delivery,31-12-2011,105,child-health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2014,18,smoking,1Y
93085,Smoking status at time of delivery,31-12-2012,19,public_health,1Y
93085,Smoking status at time of delivery,31-12-2013,18,smoking,1Y
93085,Smoking status at time of delivery,31-12-2015,98,mentalhealth_jsna,1Y
93085,Smoking status at time of delivery,31-12-2017,19,public_health,1Y
93085,Smoking status at time of delivery,31-12-2018,105,child-health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2019,141,public-health-dashboard,1Y
93085,Smoking status at time of delivery,31-12-2011,141,public-health-dashboard,1Y
93085,Smoking status at time of delivery,31-12-2022,18,smoking,1Y
93085,Smoking status at time of delivery,31-12-2012,29,lung-conditions,1Y
93085,Smoking status at time of delivery,31-12-2019,18,smoking,1Y
93085,Smoking status at time of delivery,31-12-2014,29,lung-conditions,1Y
93085,Smoking status at time of delivery,31-12-2019,98,mentalhealth_jsna,1Y
93085,Smoking status at time of delivery,31-12-2022,98,mentalhealth_jsna,1Y
93085,Smoking status at time of delivery,31-12-2014,19,public_health,1Y
93085,Smoking status at time of delivery,31-12-2018,19,public_health,1Y
93085,Smoking status at time of delivery,31-12-2021,105,child-health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2018,141,public-health-dashboard,1Y
93085,Smoking status at time of delivery,31-12-2011,18,smoking,1Y
93085,Smoking status at time of delivery,31-12-2012,141,public-health-dashboard,1Y
93085,Smoking status at time of delivery,31-12-2013,29,lung-conditions,1Y
93085,Smoking status at time of delivery,31-12-2013,141,public-health-dashboard,1Y
93085,Smoking status at time of delivery,31-12-2020,29,lung-conditions,1Y
93085,Smoking status at time of delivery,31-12-2015,18,smoking,1Y
93085,Smoking status at time of delivery,31-12-2014,98,mentalhealth_jsna,1Y
93085,Smoking status at time of delivery,31-12-2018,18,smoking,1Y
93085,Smoking status at time of delivery,31-12-2013,26,health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2020,105,child-health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2020,19,public_health,1Y
93085,Smoking status at time of delivery,31-12-2019,105,child-health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2016,19,public_health,1Y
93085,Smoking status at time of delivery,31-12-2018,98,mentalhealth_jsna,1Y
93085,Smoking status at time of delivery,31-12-2016,141,public-health-dashboard,1Y
93085,Smoking status at time of delivery,31-12-2022,105,child-health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2011,26,health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2016,98,mentalhealth_jsna,1Y
93085,Smoking status at time of delivery,31-12-2016,18,smoking,1Y
93085,Smoking status at time of delivery,31-12-2017,26,health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2011,29,lung-conditions,1Y
93085,Smoking status at time of delivery,31-12-2012,105,child-health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2021,29,lung-conditions,1Y
93085,Smoking status at time of delivery,31-12-2021,26,health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2021,18,smoking,1Y
93085,Smoking status at time of delivery,31-12-2017,105,child-health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2020,141,public-health-dashboard,1Y
93085,Smoking status at time of delivery,31-12-2019,29,lung-conditions,1Y
93085,Smoking status at time of delivery,31-12-2017,18,smoking,1Y
93085,Smoking status at time of delivery,31-12-2013,98,mentalhealth_jsna,1Y
93085,Smoking status at time of delivery,31-12-2014,105,child-health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2017,98,mentalhealth_jsna,1Y
93085,Smoking status at time of delivery,31-12-2019,19,public_health,1Y
93085,Smoking status at time of delivery,31-12-2015,141,public-health-dashboard,1Y
93085,Smoking status at time of delivery,31-12-2011,19,public_health,1Y
93085,Smoking status at time of delivery,31-12-2014,141,public-health-dashboard,1Y
93085,Smoking status at time of delivery,31-12-2022,141,public-health-dashboard,1Y
93085,Smoking status at time of delivery,31-12-2016,105,child-health-profiles,1Y
93085,Smoking status at time of delivery,31-12-2012,26,health-profiles,1Y
93086,Back pain prevalence in people of all ages,31-12-2012,76,msk,1Y
93087,Percentage of population whose ethnicity is not 'White UK',31-12-2011,143,local-health,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2020,99,physical-activity,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2019,65,nhs-health-check,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2017,26,health-profiles,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2018,146,healthy-ageing,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2019,29,lung-conditions,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2019,98,mentalhealth_jsna,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2018,19,public_health,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2016,26,health-profiles,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2018,65,nhs-health-check,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2017,146,healthy-ageing,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2020,32,child-measurement,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2019,146,healthy-ageing,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2021,146,healthy-ageing,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2020,65,nhs-health-check,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2016,65,nhs-health-check,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2019,32,child-measurement,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2020,19,public_health,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2019,26,health-profiles,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2017,84,dementia,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2017,29,lung-conditions,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2021,29,lung-conditions,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2021,84,dementia,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2017,19,public_health,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2017,65,nhs-health-check,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2018,55,liver-disease,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2019,76,msk,1Y
93088,Percentage of adults (aged 18+) classified as overweight or obese,31-12-2017,98,mentalhealth_jsna,1Y
