indicator_id,indicator_name,definition_short,final_year,profile_id,profile_name
93105,"Reception: Prevalence of obesity (including severe obesity), 3-years data combined","Reception: Prevalence of obesity (including severe obesity), 3-years data combined",2011,32,child-measurement
93105,"Reception: Prevalence of obesity (including severe obesity), 3-years data combined","Reception: Prevalence of obesity (including severe obesity), 3-years data combined",2012,32,child-measurement
93105,"Reception: Prevalence of obesity (including severe obesity), 3-years data combined","Reception: Prevalence of obesity (including severe obesity), 3-years data combined",2022,143,local-health
93105,"Reception: Prevalence of obesity (including severe obesity), 3-years data combined","Reception: Prevalence of obesity (including severe obesity), 3-years data combined",2016,32,child-measurement
93105,"Reception: Prevalence of obesity (including severe obesity), 3-years data combined","Reception: Prevalence of obesity (including severe obesity), 3-years data combined",2017,32,child-measurement
93105,"Reception: Prevalence of obesity (including severe obesity), 3-years data combined","Reception: Prevalence of obesity (including severe obesity), 3-years data combined",2013,32,child-measurement
93105,"Reception: Prevalence of obesity (including severe obesity), 3-years data combined","Reception: Prevalence of obesity (including severe obesity), 3-years data combined",2015,32,child-measurement
93105,"Reception: Prevalence of obesity (including severe obesity), 3-years data combined","Reception: Prevalence of obesity (including severe obesity), 3-years data combined",2022,32,child-measurement
93106,"Reception: Prevalence of overweight (including obesity), 3-years data combined","Reception: Prevalence of overweight (including obesity), 3-years data combined",2012,32,child-measurement
93106,"Reception: Prevalence of overweight (including obesity), 3-years data combined","Reception: Prevalence of overweight (including obesity), 3-years data combined",2013,32,child-measurement
93106,"Reception: Prevalence of overweight (including obesity), 3-years data combined","Reception: Prevalence of overweight (including obesity), 3-years data combined",2016,32,child-measurement
93106,"Reception: Prevalence of overweight (including obesity), 3-years data combined","Reception: Prevalence of overweight (including obesity), 3-years data combined",2022,32,child-measurement
93106,"Reception: Prevalence of overweight (including obesity), 3-years data combined","Reception: Prevalence of overweight (including obesity), 3-years data combined",2022,143,local-health
93106,"Reception: Prevalence of overweight (including obesity), 3-years data combined","Reception: Prevalence of overweight (including obesity), 3-years data combined",2020,32,child-measurement
93106,"Reception: Prevalence of overweight (including obesity), 3-years data combined","Reception: Prevalence of overweight (including obesity), 3-years data combined",2011,32,child-measurement
93106,"Reception: Prevalence of overweight (including obesity), 3-years data combined","Reception: Prevalence of overweight (including obesity), 3-years data combined",2018,32,child-measurement
93106,"Reception: Prevalence of overweight (including obesity), 3-years data combined","Reception: Prevalence of overweight (including obesity), 3-years data combined",2017,32,child-measurement
93106,"Reception: Prevalence of overweight (including obesity), 3-years data combined","Reception: Prevalence of overweight (including obesity), 3-years data combined",2014,32,child-measurement
93106,"Reception: Prevalence of overweight (including obesity), 3-years data combined","Reception: Prevalence of overweight (including obesity), 3-years data combined",2015,32,child-measurement
93106,"Reception: Prevalence of overweight (including obesity), 3-years data combined","Reception: Prevalence of overweight (including obesity), 3-years data combined",2019,32,child-measurement
93107,"Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined",2014,32,child-measurement
93107,"Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined",2022,143,local-health
93107,"Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined",2013,32,child-measurement
93107,"Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined",2022,32,child-measurement
93107,"Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined",2020,32,child-measurement
93107,"Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined",2017,32,child-measurement
93107,"Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined",2015,32,child-measurement
93107,"Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined",2012,32,child-measurement
93107,"Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined",2018,32,child-measurement
93107,"Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined",2019,32,child-measurement
93107,"Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined",2016,32,child-measurement
93107,"Year 6: Prevalence of obesity (including severe obesity), 3-years data combined","Year 6: Prevalence of obesity (including severe obesity), 3-years data combined",2011,32,child-measurement
93108,"Year 6: Prevalence of overweight (including obesity), 3-years data combined","Year 6: Prevalence of overweight (including obesity), 3-years data combined",2022,143,local-health
93108,"Year 6: Prevalence of overweight (including obesity), 3-years data combined","Year 6: Prevalence of overweight (including obesity), 3-years data combined",2016,32,child-measurement
93108,"Year 6: Prevalence of overweight (including obesity), 3-years data combined","Year 6: Prevalence of overweight (including obesity), 3-years data combined",2020,32,child-measurement
93108,"Year 6: Prevalence of overweight (including obesity), 3-years data combined","Year 6: Prevalence of overweight (including obesity), 3-years data combined",2011,32,child-measurement
93108,"Year 6: Prevalence of overweight (including obesity), 3-years data combined","Year 6: Prevalence of overweight (including obesity), 3-years data combined",2014,32,child-measurement
93108,"Year 6: Prevalence of overweight (including obesity), 3-years data combined","Year 6: Prevalence of overweight (including obesity), 3-years data combined",2015,32,child-measurement
93108,"Year 6: Prevalence of overweight (including obesity), 3-years data combined","Year 6: Prevalence of overweight (including obesity), 3-years data combined",2017,32,child-measurement
93108,"Year 6: Prevalence of overweight (including obesity), 3-years data combined","Year 6: Prevalence of overweight (including obesity), 3-years data combined",2013,32,child-measurement
93108,"Year 6: Prevalence of overweight (including obesity), 3-years data combined","Year 6: Prevalence of overweight (including obesity), 3-years data combined",2018,32,child-measurement
93108,"Year 6: Prevalence of overweight (including obesity), 3-years data combined","Year 6: Prevalence of overweight (including obesity), 3-years data combined",2022,32,child-measurement
93108,"Year 6: Prevalence of overweight (including obesity), 3-years data combined","Year 6: Prevalence of overweight (including obesity), 3-years data combined",2019,32,child-measurement
93108,"Year 6: Prevalence of overweight (including obesity), 3-years data combined","Year 6: Prevalence of overweight (including obesity), 3-years data combined",2012,32,child-measurement
93111,Affordability of home ownership,Affordability of home ownership,2007,130,wider-determinants
